subject_id,question,code,data_1,transcription_old,transcription_new,audio,d,c,data_2,Age,Gender,Household Income,Familiar
8,5,Lure,Pink,and a one story Pete Carlson was a pink  pink  pink  pink computer picture  apparently terrible opinions had a foot in a pinch tower. Everything was think. What color were the stairs? Probably Well  if everything was paid instead of sleeping.," And in one story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink. What color were the stairs probably? Well, if everything was pink then the stairs would be pink too. Pink!",https://app.phonic.ai/play/5e90b13ee77a5fea187b48fb,N,Y,1,37.0,female,25-50k,
8,6,Other,Thousands,how many of each Adam boarded Merete to put on? Well  the atom was went in two by two. Raw raw. So there was these four of each animal. Oh  but thousands.," How many of each animal did Moses put on the ark? Well the animals went in two by two. Hurrah, hurrah. So there was at least four of each animal. Oh god knows, thousands.",https://app.phonic.ai/play/5e90b159e77a5fea187b490a,Y,Y,1,37.0,female,25-50k,
8,7,Reflect,No smoke,it wouldn't blow west and electric trading runs east  in which cardinal direction does the smoke from the locomotive. What did he mean by cardinal direction? I have no idea that wind blows west. Watch that way away on electric train runs. Least that's that way in which direction this is going to marry somebody because it's an electric train  that it's a trick question  no smoke.," The wind blows west, an electric train runs east. In which cardinal direction does the smoke from the locomotive blow? What does it mean by cardinal direction? I have no idea. The wind blows west. That way, aren't we? An electric train runs east. That's that way. In which direction does the smoke? Well, there's no smoke because it's an electric train. That is a trick question. No smoke.",https://app.phonic.ai/play/5e90b181e415d4a16cef50a5,N,Y,2,37.0,female,25-50k,
8,8,Lure,Oil lamp,if you have only one match and you walk into a dark room where there is an order lab  a newspaper would Which thing would delight first? Well  I don't I  um  like the oil love so that I could see in the room and then I'll be able to sit and read my newspaper. And then it got cold. I could used fire from the oil man  set fire to the would make fire oil.," If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you light first? Well, I'd light the oil lamp so that I could see in the room and then I'd be able to sit and read my newspaper and then if I got cold I could use the fire from the oil lamp, set fire to the wood and make fire. So, oil lamp.",https://app.phonic.ai/play/5e90b1a5e77a5fea187b493d,N,Y,1,37.0,female,25-50k,
8,9,Lure,No,be ethical for a month. Marry the sister off his widow. What wouldn't be ethical for a man to marry the system? It would  uh that  uh it brilliant  I think  Um  no  I don't think you would be., Would it be ethical for a man to marry the sister of his widow?,https://app.phonic.ai/play/5e90b1c4e415d4a16cef50b3,Y,N,2,37.0,female,25-50k,
8,10,Lure,B,which sentences correct. I think of the egg. A wife or a baby over the egg is what? It's big. You're the egg is life because that's what English determined it. And anybody with a brain. But no. Well  they're gonna love. My answers are," Which sentence is correct? A. of the egg are white or B. the yolk of the egg is white. It's B. the yolk of the egg is white because that's what English determines it is. And anybody with a brain would know that. Oh, they're gonna love my answers, aren't they?",https://app.phonic.ai/play/5e90b1dde77a5fea187b495e,N,Y,1,37.0,female,25-50k,
9,1,Lure,nunu,check. No one is really reporting. Victim Both free marriage  Father as possible. But my sons and  uh you know No  No. What is that? The source's name? Maybe I owe you.," Mac check, Mac check. Mac is only recording. Speak to your thoughts freely. Mary and Shmada and Shmada would be with my sons. Nanda, Nina, Nini, No-No, what is the fifth daughter's name? uh I owe you.",https://app.phonic.ai/play/5e90b1ede77a5fea187b4968,N,Y,1,26.0,male,50-75k,
9,2,Reflect,2nd place,just the city. But this death to do you admit it.," If you are around the race, you'd be fast to first and second place. You would be in second place. Second. Thank you.",https://app.phonic.ai/play/5e90b21de415d4a16cef50cc,N,N,2,26.0,male,50-75k,
9,3,Lure,The survivors will be buried in their own country.,huh? You? Almost. Since the bank rushes that the United States off to Canada in which country you bury this but get people reading they cannot love  huh? It all depends where they from. They get buried in their own countries. Okay  Bob was very," Stormwinders and plane take over from JFK Airport in New York. Stormwinders and plane crashers in the U.S. They get buried in their own countries. Okay. Thank you. you Let's probably be buried in the water. Oh, thank you.",https://app.phonic.ai/play/5e90b2d4e415d4a16cef50f0,N,Y,1,26.0,male,50-75k,
9,4,Reflect,none of them because they are racing up a coconut tree,Oh  and  uh  you'll get your banana for you  monkey. This world there is not a fucking tree  though. Really? No. What? No one of them?," The monkey, the squirrel and the bird are racing to the top of the coconut tree. You will get your banana first. The monkey, the squirrel or the bird. They're racing up the coconut tree though. What do you mean? No word. No word. Namaste. Some of them have got their records down to the tree.",https://app.phonic.ai/play/5e90b329e415d4a16cef510d,N,Y,2,26.0,male,50-75k,
9,5,Lure,pink,um  in a one story house  there was a big person think that a fish  a picture of bank  they will think so. Everything was What kind of deal With the stairs. Hey.," In a one story pink house there was a pink person, a pink cat, a pink fish and a pink computer. A pink chair, a pink table and a pink chair, a pink shower. Everything was pink. What colour were the stairs of the fish? Pink. Pink.",https://app.phonic.ai/play/5e90b357e415d4a16cef5125,N,N,1,26.0,male,50-75k,
9,6,Lure,2,how many of each animal off way Done. What? Take note it alone two., How many of each animal disposers put on the ark? Halfway done. What? Taking a little long. Two.,https://app.phonic.ai/play/5e90b373e77a5fea187b4a0e,N,N,1,26.0,male,50-75k,
9,7,Reflect,there wouldn't be any smoke because its a electric train,blows a list spring run in which  uh  bottom of direction that's swung from the what ST stationery with? Yeah  uh  day stationery. Thank you. But way. It's electric way. I don't know. Look  one of us  I'm guessing it's the electric train. Yes. That wouldn't be any fun. I really hope to look a lot of strain. Uh  it would be smart there. There wouldn't be any smoke because it's an electric.," The wind blows west, an electric train runs east. In which, uh, part of the direction does the smoke from the locomotive flow? What? Stay stationary. Hmm? Wet. Yeah. Uh. Stay stationary. What's it I was thinking as well? I'm in the same position. Small... Wait, it's electric. Wait, I don't know what a locomotive is. I'm guessing it's the electric train. Hence, there wouldn't be any sort of thing. you I really hope the locom motor means train. There would be smoke. Yeah, there wouldn't be any smoke because it's an electric train.",https://app.phonic.ai/play/5e90b410e415d4a16cef5149,Y,Y,2,26.0,male,50-75k,
9,8,Lure,oil lamp,uh  you have only one wretch and walked into a doctor with this. And  well  this pepper  we'll just see which is Dr Spoil them., If you have only one match and you've walked into a dark room where there is an oil lamp newspaper and wood. Which of these would you like first? Oil lamp.,https://app.phonic.ai/play/5e90b4387217db5f5e1d3213,N,N,1,26.0,male,50-75k,
9,9,Lure,no,uh  it would be difficult for a ranch in areas widow Very  very much of a dancer  by the way. So we have where  what have been? No.," Would it be ethical for a man to marry his sister of his widow? It's a very, very large circumstance that I didn't know how you used to be a real world leader. Logically no.",https://app.phonic.ai/play/5e90b45982b14d5887481e13,Y,I,1,26.0,male,50-75k,
9,10,Lure,b,today. They all want the jerk off They," The jerk of an egg, the jerk of an egg, make all one, the jerk of an egg is one, big,",https://app.phonic.ai/play/5e90b47982b14d5887481e18,N,N,1,26.0,male,50-75k,
10,1,Lure,nunu,se on? Sure. Mary Father has five daughters. That nice on Donna Ni ni  ni ni No  no. What is the fifth daughter's name? Probably. Um a you I  uh um you a b c d b c d eat five a b c d. Yeah. She Well  yeah  s g h I Okay. I j k l and and oh  happen  I Okay  Um  a key. I S t u v he," So, um, hmm. Mary's father has five daughters, but no sons. Nina, Nina, no, no. What is the fifth daughter's name? Probably. Um, a... A E I O I, O, um, hmm, so A, B, C, D, A, B, C, D, E, five, A, B, C, D, F, G, A, B, C, D, E, Okay. seven five okay um o q r s t u v u i don't know",https://app.phonic.ai/play/5e90bb8c7217db5f5e1d32b7,N,Y,2,20.0,male,Prefer not to say,
10,2,Lure,1st place,If you're running a race and you passed the person in second place place  which should be in now  we'll be first base.," If you're running a race and you pass the person in second place, what place would you be in now? Well, it would be first place.",https://app.phonic.ai/play/5e90bbad7217db5f5e1d32b8,N,N,1,20.0,male,Prefer not to say,
10,3,Lure,United States,It's a stormy night on a plane takes off from JFK Airport Deal still worsens and paintbrushes half runs in the United States Over half frantic pilot. Which country? Deep buried survivors. Um  I think it depends mania. The family  I guess  of people who died. But in this case  since its start took off from New York  Martha were all buried him in the United States.," It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes half lands in the United guess, people who died but in this case since its plane start took off from New York might as well bury them in the United States.",https://app.phonic.ai/play/5e90bbf482b14d5887481e60,Y,Y,2,20.0,male,Prefer not to say,
10,4,Lure,Monkey,unknown keeps girl bird are some poor country. You will get the banana first. The monkey on the bird. Um hey  notice crew  maybe the monkey.," A monkey, a squirrel and a bird are racing to the top of a coconut tree. He will get the banana first. The monkey, squirrel or the bird? Not the squirrel. Maybe the monkey?",https://app.phonic.ai/play/5e90bc2a7217db5f5e1d32bc,N,N,1,20.0,male,Prefer not to say,
